appno,title,applicant,date,cpc,cpc_sec,total_c,ind_n,dep_n,strategy,ind_cats,emb_len,bg_len,tf_len,conn_포함하는,conn_구비하는,conn_이루어지는,structural,functional,bracket_ref,inline_ref,sil_hyeon,sil_ye,yeo_jeong,do_myeon,techproblem,techsolution
1020240027067,심층혼합공법용 지반개량 교반장치,주식회사 세진이엔시,20240226,E02D 3/12	(2006.01),E,3,1,2,⑩ 방법단독,방법,4247,2017,110,2,0,0,3,0,67,0,False,True,False,False,False,False
1020230190963,플로팅 홀로그램 기반 인터렉티브 공연연출시스템,(주)위놉스,20231226,A63J 5/02	(2006.01),A,3,1,2,⑨ 장치단독,시스템,5428,1755,501,1,0,0,1,4,0,0,False,True,True,False,False,False
1020230190709,배터리모듈 카트리지의 품질 검사를 위한 로봇 활용 인공지능 비전검사 및 실시간 모니터링 시스템,주식회사 데브,20231226,G01N 21/88	(2006.01),G,6,1,5,⑨ 장치단독,시스템,4601,645,279,1,0,3,4,3,123,3,False,True,False,False,False,False
1020230192628,전기기관차용 고출력 주변압기 시스템,국제전기 주식회사,20231227,H01F 30/06	(2006.01),H,7,1,6,⑨ 장치단독,시스템,3799,591,307,6,0,0,6,0,101,0,False,True,False,False,False,False
1020230192685,편광을 이용한 부착식 일체형 블라인드,최욱¶홍진후¶주식회사 큐시스,20231227,E06B 9/384	(2006.01),E,19,1,18,⑪ 물건단독,물건,27499,427,180,4,0,0,5,0,465,17,False,True,False,False,False,False
1020240023414,선박용 육상전력 공급시스템의 플러그와 소켓 자동 클램핑 장치,주식회사 엘스콤,20240219,H01R 13/639	(2006.01),H,2,2,0,⑥ 장치+장치,시스템|시스템,9901,2899,226,0,0,2,7,1,346,0,False,True,False,False,False,False
1020240000354,"증폭 회로, 이를 이용하는 수신 회로 및 반도체 장치",에스케이하이닉스 주식회사,20240102,G11C 7/06	(2021.01),G,22,3,19,⑥ 장치+장치,장치|장치|장치,44536,588,70,15,0,0,15,10,381,3,False,True,False,False,False,False
1020230194408,냉각블럭이 부착된 하부케이스 및 상기 하부케이스를 포함하는 배터리모듈,엘티정밀 주식회사,20231228,H01M 10/6568	(2014.01),H,5,1,4,⑨ 장치단독,장치,11201,1545,187,2,0,3,5,0,67,8,False,True,True,False,False,False
1020240025731,육상전력공급장치용 디스펜스 구동장치,주식회사 가람¶주식회사 엘스콤¶임영택,20240222,H02G 11/02	(2006.01),H,5,1,4,⑨ 장치단독,장치,6079,1791,120,5,0,0,5,0,39,9,False,True,True,False,False,False
1020240012480,이미지 센싱 장치,에스케이하이닉스 주식회사,20240126,H10F 39/12	(2025.01),H,19,3,16,⑥ 장치+장치,장치|장치|장치,28455,300,78,17,0,0,17,1,168,11,False,True,False,False,False,False
1020240008150,에러 체크를 수행하는 반도체 메모리 장치,에스케이하이닉스 주식회사,20240118,G11C 29/02	(2006.01),G,34,4,30,⑥ 장치+장치,장치|장치|장치|장치,51365,422,63,11,0,0,11,42,669,6,False,True,False,True,False,False
1020240024224,수도관 누수 감지 시스템,주식회사 유성석재¶이상욱,20240220,G01M 3/28	(2006.01),G,5,1,4,⑨ 장치단독,시스템,15656,1034,98,5,0,0,5,6,48,4,False,True,True,False,False,False
1020240027892,펠리클 구조체,에스케이하이닉스 주식회사,20240227,G03F 1/64	(2012.01),G,20,3,17,⑥ 장치+장치,장치|장치|장치,14636,308,68,6,0,0,7,0,205,9,False,True,False,False,False,False
1020230187265,개선된 실링 성능을 갖는 스로틀밸브 어셈블리 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스,20231220,F16K 1/18	(2006.01),F,8,2,6,⑥ 장치+장치,장치|장치,7587,576,60,5,0,0,6,2,218,9,False,True,False,False,False,False
1020230187278,기판 이송 장치 및 그 제어 방법,주식회사 원익아이피에스,20231220,H01L 21/677	(2006.01),H,12,2,10,② 순수형,장치|방법,8911,456,62,3,0,0,3,4,159,10,False,True,False,False,False,False
1020240008906,"가스 공급 장치, 이를 이용한 가스 공급 방법 및 이를 포함하는 기판 처리 시스템",주식회사 원익아이피에스,20240119,C23C 16/448	(2006.01),C,14,3,11,① 교차형,장치|방법|시스템,9872,654,60,6,0,0,7,7,271,3,False,True,False,False,False,False
1020240008845,"재생 가능한 강의 정보를 갖는 전자책 제작 및 재생 방법과 그 장치, 전자책의 강의 정보 관리시스템",메가스터디교육 주식회사,20240119,G06Q 50/10	(2012.01),G,14,3,11,② 순수형,방법|장치|시스템,25022,1077,216,2,0,8,10,0,128,9,False,True,True,False,False,False
1020230184114,임피던스 기반 에너지 저장장치 화재방지 장치 및 방법,주식회사 온누리이엔지,20231218,A62C 3/16	(2006.01),A,4,1,3,⑨ 장치단독,장치,5234,1404,110,0,0,0,0,0,85,13,False,True,False,True,False,False
1020230184581,도시철도차량용 이차전지 배터리팩 및 배터리모듈 보관장치,에스제이지세움 주식회사,20231218,H01M 50/264	(2021.01),H,9,1,8,⑨ 장치단독,장치,6575,663,143,1,0,3,4,0,173,5,False,True,False,True,False,False
1020230184351,기관 단체여행을 위한 자금 유동화 플랫폼 시스템,주식회사 뛰놀자,20231218,G06Q 50/14	(2012.01),G,7,1,6,⑨ 장치단독,시스템,10262,469,269,6,0,1,7,3,150,0,False,True,True,False,False,False
1020230184228,육즙의 증발을 최소화하는 육코팅방법,(주)한국에프에스,20231218,A23L 13/00	(2016.01),A,4,1,3,⑩ 방법단독,방법,1960,828,44,1,0,1,2,0,0,1,False,True,False,False,False,False
1020240018363,세정 기능을 갖는 스로틀밸브 어셈블리 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스,20240206,B08B 5/02	(2006.01),B,14,2,12,⑥ 장치+장치,장치|장치,12812,1009,53,5,0,0,5,4,350,11,False,True,False,False,False,False
1020240009513,"데이터 처리 시스템, 스토리지 장치 및 그 동작 방법",에스케이하이닉스 주식회사,20240122,G06F 3/06	(2006.01),G,45,4,41,③ 3-way,기억매체|시스템|장치|방법,10083,285,72,14,0,0,14,16,144,6,False,True,False,False,False,False
1020240000484,전자책 주석관리 서버와 장치 및 주석관리 방법,메가스터디교육 주식회사,20240102,G06F 40/169	(2020.01),G,13,4,9,② 순수형,물건|장치|방법|방법,17554,1051,161,4,0,8,12,0,153,10,False,True,True,False,False,False
1020230186847,공중 놀이 시설용 무인 구난장비,주식회사 브리텍¶유문식,20231220,B61B 12/00	(2006.01)¶B61B 12/005	(2013.01),B,3,1,2,⑨ 장치단독,장치,3911,525,134,1,0,3,6,0,75,1,False,True,False,False,False,False
1020230197918,감시 카메라가 설치된 위치에서 강수 여부와 강수로 인한 위험 여부를 판단하는 시스템 및 그 동작 방법,주식회사 어스에이트,20231229,G01W 1/14	(2006.01)¶G01W 1/14	(2013.01),G,16,4,12,② 순수형,방법|방법|시스템|시스템,12139,811,72,12,0,0,20,26,66,5,False,True,True,False,False,False
1020230192629,유리병 화학강화장치,주식회사 금비,20231227,C03C 21/00	(2006.01)¶C03C 21/002	(2013.01),C,4,1,3,⑨ 장치단독,장치,5974,920,210,2,0,0,2,0,133,0,False,True,False,False,False,False
1020240002613,인증 번호를 이용한 출석 관리 방법 및 이를 이용한 시스템,(주)클라우드랩,20240108,G07C 9/28	(2020.01)¶G07C 9/28	(2020.01),G,2,2,0,② 순수형,시스템|방법,8954,440,160,2,0,0,5,10,94,0,False,True,True,False,False,False
1020230197256,전기차량 충전장치,주식회사 웰텍¶주식회사 이브이루씨,20231229,B60L 53/18	(2019.01)¶B60L 53/18	(2019.02),B,14,1,13,⑨ 장치단독,장치,9456,800,264,0,0,6,6,0,324,10,False,True,False,False,False,False
1020240002627,스냅 슬라이드형 BIPV 시스템,세종인터내셔널주식회사,20240108,H02S 30/10	(2014.01)¶H02S 30/10	(2015.01),H,7,1,6,⑨ 장치단독,시스템,5182,2213,149,3,0,0,4,0,149,0,False,True,False,False,False,False
1020230197930,결합 친화도를 예측하는 타겟 단백질 구조 기반 후보 물질 발굴 시스템 및 그 동작 방법,(주) 칼리시,20231229,G16B 40/20	(2019.01)¶G16B 40/20	(2019.02),G,20,2,18,② 순수형,방법|시스템,29466,1763,126,21,0,0,21,2,243,7,False,True,True,False,False,False
1020240002609,비콘 신호를 이용한 출석 관리 방법 및 시스템,(주)클라우드랩,20240108,G06Q 50/20	(2012.01)¶G06Q 50/205	(2013.01),G,3,1,2,⑨ 장치단독,시스템,8143,1218,242,4,0,0,4,0,92,0,False,True,True,False,False,False
1020240005280,탈부착 가능한 기능성 건물일체형 태양광 발전시스템 및 이의 설치방법,(주)이투지,20240112,H02S 20/26	(2014.01),H,10,1,9,⑨ 장치단독,시스템,9613,513,252,9,0,0,9,0,269,0,False,True,False,False,False,False
1020240021397,기판 처리 장치에 기반한 원자층 식각 방법,오스 주식회사,20240215,H01L 21/3213	(2006.01),H,14,1,13,⑩ 방법단독,방법,25322,471,116,14,0,0,15,3,433,2,False,True,False,False,False,False
1020230137733,칵테일 막걸리 및 이의 제조방법,담은제주농업회사법인주식회사,20231016,C12G 3/04	(2019.01),C,5,1,4,⑩ 방법단독,방법,8585,375,158,3,0,1,4,0,0,0,False,True,True,False,False,False
1020230138019,"격자형 찜질팩 및 이를 이용한 안대, 무릎찜질팩, 어깨찜질팩, 복부찜질팩¶격자형 찜질팩 및 이를 이용한 안대",주식회사 엔알티,20231016,A61F 7/02	(2006.01),A,4,2,2,⑧ 물건+물건,물건|물건,6258,2995,293,0,0,4,4,0,19,4,False,True,False,False,False,False
1020230152648,차량 소독장치,주식회사 신성이엔에스¶우석대학교 산학협력단,20231107,A61L 2/22	(2006.01),A,9,1,8,⑨ 장치단독,장치,7947,1088,93,0,0,4,4,0,246,17,False,True,False,True,False,False
1020230157958,패드형 반려동물 치료장치,주식회사 모스터일렉,20231115,A61D 99/00	(2006.01),A,8,1,7,⑨ 장치단독,장치,7581,1311,277,1,0,2,3,4,183,5,False,True,False,True,False,False
1020230160371,전기화학 메모리 셀 및 이를 포함하는 신경망 메모리 장치,에스케이하이닉스 주식회사,20231120,H10B 63/00	(2023.01),H,16,3,13,⑧ 물건+물건,물건|물건|장치,10157,689,76,13,0,0,13,1,85,4,False,True,False,False,False,False
1020230160402,고춧가루의 캡사이신 함량의 측정방법,대풍년영농조합법인,20231120,G01N 27/327	(2006.01),G,5,1,4,⑩ 방법단독,방법,5278,552,116,1,0,0,1,0,0,0,False,True,False,False,False,False
1020230156815,터치스크린 단말 장치의 터치 입력을 기반으로 특정 기능을 실행하는 사용자 인터페이스 장치와 그 제어 방법,메가스터디교육 주식회사,20231113,G06F 3/041	(2006.01),G,12,2,10,② 순수형,장치|방법,13315,1720,200,10,0,1,11,4,51,8,False,True,True,False,False,False
1020230154459,"난연성 수지 혼합물을 포함하는, 팽창 완충 특성의 기공 구조를 갖는 이차전지용 단열 소화 폼과 그 제조 방법",주식회사 세스맷,20231109,C08J 9/00	(2006.01),C,8,4,4,⑦ 방법+방법,물건|물건|방법|방법,10142,1900,206,9,0,2,11,0,0,7,False,True,True,False,False,False
1020230134713,영점조절이 용이한 배터리 전극리드 커팅시스템¶영점조절이 용이한 배터리 전극리드 커팅시스템{Battery el,주식회사 휴버스,20231011,B23C 1/06,B,32,2,30,⑥ 장치+장치,시스템|시스템,23766,758,165,6,0,16,22,6,756,31,False,True,False,False,False,False
1020230140551,압착 지지봉 및 이를 이용하는 압착 선반,주식회사 썬데코,20231019,A47B 96/14	(2006.01),A,5,1,4,⑪ 물건단독,물건,5327,830,200,4,0,0,13,0,142,0,False,True,False,False,False,False
1020230130653,U볼트 일체형 배관 고정용 클램프,필립산업 (주),20230927,F16L 5/08	(2006.01),F,6,1,5,⑨ 장치단독,장치,3733,1738,178,0,0,0,0,0,119,0,False,True,False,False,False,False
1020230130436,박막 증착 방법 및 복합막 증착 방법,주식회사 원익아이피에스,20230927,H01L 21/02	(2006.01),H,10,2,8,⑦ 방법+방법,방법|방법,12672,975,90,6,0,0,8,2,67,7,False,True,False,False,False,False
1020230170359,렌타카 가격 결정 시스템,주식회사 캐플릭스,20231130,G06Q 30/02	(2023.01),G,3,1,2,⑨ 장치단독,시스템,9100,589,310,3,0,0,3,2,155,0,False,True,True,False,False,False
1020230171144,"입력 데이터열로 인공 신경망 학습을 하기 위한 입력 데이터 수집 에이전트, 입력 데이터열 전처리/학습 서버 ",주식회사 엘렉시¶최욱¶서장원,20231130,G06N 3/08	(2023.01),G,36,3,33,⑧ 물건+물건,물건|물건|방법,20597,608,113,34,0,0,35,1,147,7,False,True,True,False,False,False
1020230148987,신약 후보 물질 발굴 시스템,(주) 칼리시,20231101,G16C 20/30	(2019.01),G,14,2,12,⑥ 장치+장치,시스템|시스템,21589,1177,118,7,0,0,8,5,165,8,False,True,True,False,False,False
1020230145600,"입력 데이터를 연산하는 메모리 컨트롤러 및 연산 메모리 장치와 동작 방법, 이를 포함하는 데이터 처리 시스템",에스케이하이닉스 주식회사,20231027,G06F 3/06	(2006.01),G,15,3,12,② 순수형,장치|장치|방법,9650,402,101,3,0,0,3,6,186,9,False,True,False,False,False,False
1020230164508,웨이퍼 본딩 장치 및 이를 활용한 웨이퍼 본딩 방법,에스케이하이닉스 주식회사,20231123,H01L 21/67	(2006.01),H,16,2,14,② 순수형,장치|방법,14095,402,77,5,0,0,9,3,426,9,False,True,False,False,False,False
1020230161798,정전기를 활용한 공기청정기용 친환경 필터¶정전기를 활용한 공기청정기용 친환경 필터{eco-friendly f,주식회사 부름커뮤니티,20231121,F24F 8/192	(2021.01),F,6,2,4,⑧ 물건+물건,물건|물건,10411,510,343,0,0,5,5,0,322,7,False,True,False,True,False,False
1020230157532,인테리어용 액자형 벌집,농업회사법인주식회사 그린비즈,20231114,A01K 47/06	(2014.01),A,5,1,4,⑪ 물건단독,물건,7708,299,173,2,0,0,6,0,193,0,False,True,True,False,False,False
1020230157214,기능성이 강화된 막걸리 및 이의 제조방법,담은제주농업회사법인주식회사,20231114,C12G 3/021	(2019.01),C,5,1,4,⑩ 방법단독,방법,9212,320,164,2,0,0,2,0,0,0,False,True,True,False,False,False
1020230157213,기능성이 강화된 식혜 및 이의 제조방법,담은제주농업회사법인주식회사,20231114,A23L 7/25	(2016.01),A,5,1,4,⑩ 방법단독,방법,7862,335,149,1,0,0,1,0,0,0,False,True,True,False,False,False
1020230144448,턱관절 통증 완화용 발열 패치,(주)타이거랩,20231026,A61F 7/08	(2025.01),A,4,1,3,⑪ 물건단독,물건,13549,459,307,3,0,0,3,0,58,0,False,True,True,False,False,False
1020230149872,코딩 능력에 기반한 ＤＩＹ 키트의 제작 시스템,주식회사 코페,20231102,G06Q 50/04	(2012.01),G,6,1,5,⑨ 장치단독,시스템,7774,424,239,6,0,0,6,1,115,0,False,True,True,False,False,False
1020230179063,"전기화학 메모리 셀, 이를 포함하는 신경망 메모리 장치, 및 전기화학 메모리 셀의 제조방법",에스케이하이닉스 주식회사,20231211,H10N 70/20	(2023.01),H,18,3,15,② 순수형,물건|장치|방법,13865,685,94,16,0,1,17,1,74,4,False,True,False,False,False,False
1020230180904,"데이터 인코딩, 데이터 디코딩, 이를 이용하는 반도체 장치 및 반도체 시스템",에스케이하이닉스 주식회사,20231213,H04L 25/49	(2006.01),H,33,4,29,② 순수형,방법|방법|장치|장치,51118,753,83,17,0,0,17,33,358,7,False,True,False,True,False,False
1020230176608,"임피던스 조정 회로, 이를 포함하는 반도체 메모리 장치 및 메모리 시스템",에스케이하이닉스 주식회사,20231207,G11C 7/10	(2021.01),G,29,3,26,⑥ 장치+장치,장치|장치|시스템,19808,869,114,18,0,0,22,0,246,17,False,True,False,False,False,False
1020230176557,스토리지 장치 및 그 동작 방법,에스케이하이닉스 주식회사,20231207,G06F 3/06	(2006.01),G,15,3,12,② 순수형,장치|장치|방법,7483,302,61,4,0,0,4,3,97,6,False,True,False,False,False,False
1020230128229,생분해성 셀룰로오스계 방적사 및 그 제조방법,신한방직 주식회사¶에코융합섬유연구원,20230925,D02G 1/02	(2006.01),D,8,2,6,⑩ 방법단독,방법|물건,5466,767,153,1,0,1,2,0,0,0,False,True,False,False,False,False
1020230142100,적층형 반도체 메모리 장치 및 그 제조방법,에스케이하이닉스 주식회사,20231023,H10B 12/00	(2023.01),H,22,3,19,② 순수형,장치|장치|방법,23148,431,70,23,1,0,24,1,239,12,False,True,False,False,False,False
1020230169744,프로그램 순서를 보장하는 데이터 저장 장치 및 그 동작 방법,에스케이하이닉스 주식회사,20231129,G06F 3/06	(2006.01),G,11,3,8,② 순수형,장치|방법|장치,15610,265,75,3,0,0,3,4,262,9,False,True,False,False,False,False
1020230169769,반도체 장치 및 그 동작 방법,에스케이하이닉스 주식회사,20231129,G06F 3/06	(2006.01),G,12,3,9,② 순수형,장치|방법|장치,6730,296,57,4,0,0,4,4,111,5,False,True,False,True,False,False
1020230168535,펄프 재질로 이루어진 수의 원단 제조방법,주식회사 영광,20231128,D03D 15/217	(2021.01),D,1,1,0,⑩ 방법단독,방법,1510,474,186,1,0,0,1,0,0,3,False,True,False,False,False,False
1020230167769,절연성이 향상된 컨버터 일체형 반도체 변압기¶절연성이 향상된 컨버터 일체형 반도체 변압기{A Semicond,국제전기(주)¶인터모빌리티(주),20231128,H02M 7/00	(2006.01),H,9,1,8,⑨ 장치단독,장치,9590,785,326,5,0,0,5,0,145,0,False,True,True,False,False,False
1020230172655,기판 처리 방법 및 이를 이용한 반도체 소자의 제조방법,주식회사 원익아이피에스,20231201,H01L 21/768	(2006.01),H,15,2,13,⑦ 방법+방법,방법|방법,10455,1228,45,7,0,0,9,20,96,3,False,True,False,False,False,False
